DATE,NO,SECCODE,BUYSELL,TIME,ORDERNO,ACTION,PRICE,VOLUME,TRADENO,TRADEPRICE
20020812,22239,RU0009024277,B,115621000,11372,1,485.88,30,,
20020812,22248,RU0009024277,B,115621000,11372,2,485.88,30,29848247,484
20020812,22249,RU0009024277,S,115621000,2558,2,484,30,29848247,484
20020812,22432,RU0009024277,B,115630000,11425,1,484,1000,,
20020812,22436,RU0009024277,B,115630000,11425,2,484,792,29848306,484
20020812,22437,RU0009024277,S,115630000,2558,2,484,792,29848306,484
20020812,22438,RU0009024277,B,115630000,11425,2,484,11,29848307,484
20020812,22439,RU0009024277,S,115630000,4753,2,484,11,29848307,484
20020812,22440,RU0009024277,B,115630000,11425,2,484,10,29848308,484
20020812,22441,RU0009024277,S,115630000,10403,2,484,10,29848308,484
20020812,22442,RU0009024277,B,115630000,11425,2,484,187,29848309,484
20020812,22443,RU0009024277,S,115630000,11182,2,484,187,29848309,484
20020812,22447,RU0009024277,B,115631000,11427,1,484,450,,
20020812,22448,RU0009024277,B,115631000,11428,1,482.07,150,,
20020812,22450,RU0009024277,B,115631000,11427,2,484,326,29848311,484
20020812,22451,RU0009024277,S,115631000,11182,2,484,326,29848311,484
20020812,22452,RU0009024277,S,115632000,10873,0,484.7,200,,
20020812,22465,RU0009024277,B,115633000,11433,1,484,1326,,
20020812,22492,RU0009024277,S,115636000,10917,0,484.7,250,,
20020812,22503,RU0009024277,S,115637000,10982,0,484.7,50,,
20020812,22514,RU0009024277,B,115638000,11433,0,484,1326,,
20020812,22526,RU0009024277,B,115639000,11456,1,484.95,5000,,
20020812,22527,RU0009024277,S,115639000,11457,1,484,4,,
20020812,22530,RU0009024277,B,115639000,11456,2,484.95,5,29848331,484.45
20020812,22531,RU0009024277,S,115639000,10558,2,484.45,5,29848331,484.45
20020812,22532,RU0009024277,B,115639000,11456,2,484.95,10,29848332,484.9
20020812,22533,RU0009024277,S,115639000,7352,2,484.9,10,29848332,484.9
20020812,22534,RU0009024277,B,115639000,11456,2,484.95,4985,29848333,484.95
20020812,22535,RU0009024277,S,115639000,10363,2,484.95,4985,29848333,484.95
20020812,22536,RU0009024277,B,115639000,11427,2,484,4,29848334,484
20020812,22537,RU0009024277,S,115639000,11457,2,484,4,29848334,484
20020812,22580,RU0009024277,B,115643000,11481,1,437,200,,
20020812,22629,RU0009024277,S,115648000,2727,0,486.99,2000,,
20020812,22648,RU0009024277,B,115650000,11504,1,482.07,1000,,
20020812,22723,RU0009024277,S,115656000,11312,0,485.9,240,,
20020812,22745,RU0009024277,B,115658000,11428,0,482.07,150,,
20020812,22748,RU0009024277,S,115658000,11537,1,485.9,250,,
20020812,22847,RU0009024277,S,115709000,11575,1,486.65,50,,
20020812,22849,RU0009024277,B,115709000,11577,1,482.08,150,,
20020812,22868,RU0009024277,B,115712000,11585,1,485.88,200,,
20020812,22876,RU0009024277,B,115712000,11585,2,485.88,15,29848416,484.95
20020812,22877,RU0009024277,S,115712000,10363,2,484.95,15,29848416,484.95
20020812,22878,RU0009024277,B,115712000,11585,2,485.88,100,29848417,485
20020812,22879,RU0009024277,S,115712000,4751,2,485,100,29848417,485
20020812,22880,RU0009024277,B,115712000,11585,2,485.88,36,29848418,485
20020812,22881,RU0009024277,S,115712000,5710,2,485,36,29848418,485
20020812,22882,RU0009024277,B,115712000,11585,2,485.88,49,29848419,485.88
20020812,22883,RU0009024277,S,115712000,10298,2,485.88,49,29848419,485.88
20020812,22900,RU0009024277,S,115714000,11595,1,486.7,50,,
20020812,22936,RU0009024277,B,115716000,11427,0,484,120,,
20020812,22958,RU0009024277,B,115718000,11615,1,483.01,100,,
20020812,22986,RU0009024277,S,115721000,11627,1,485.88,300,,
20020812,23021,RU0009024277,B,115726000,11645,1,484,500,,
20020812,23049,RU0009024277,B,115729000,11662,1,484.01,100,,
20020812,23080,RU0009024277,B,115735000,11678,1,483,1000,,
20020812,23119,RU0009024277,S,115739000,11692,1,486.99,10,,
20020812,23171,RU0009024277,B,115743000,11707,1,484.01,70,,
20020812,23177,RU0009024277,S,115744000,11537,0,485.9,250,,
20020812,23214,RU0009024277,S,115748000,11721,1,486,250,,
20020812,23219,RU0009024277,S,115750000,10298,0,485.88,71,,
20020812,23224,RU0009024277,S,115751000,11728,1,485.87,20,,
20020812,23234,RU0009024277,S,115752000,11627,0,485.88,300,,
20020812,23272,RU0009024277,B,115755000,11133,0,482.01,50,,
20020812,23287,RU0009024277,B,115757000,11615,0,483.01,100,,
20020812,23300,RU0009024277,S,115758000,11753,1,486.65,50,,
20020812,23303,RU0009024277,S,115759000,11756,1,486.65,300,,
20020812,23349,RU0009024277,S,115802000,11773,1,485.85,2490,,
20020812,23373,RU0009024277,B,115804000,11778,1,485.87,80,,
20020812,23375,RU0009024277,B,115804000,11778,2,485.87,80,29848538,485.85
20020812,23376,RU0009024277,S,115804000,11773,2,485.85,80,29848538,485.85
20020812,23419,RU0009024277,B,115807000,11789,1,489,30,,
20020812,23420,RU0009024277,S,115807000,11790,1,485.87,20,,
20020812,23429,RU0009024277,B,115807000,11789,2,489,30,29848557,485.85
20020812,23430,RU0009024277,S,115807000,11773,2,485.85,30,29848557,485.85
20020812,23432,RU0009024277,S,115808000,11728,0,485.87,20,,
20020812,23490,RU0009024277,S,115813000,11811,1,485.84,30,,
20020812,23516,RU0009024277,B,115815000,11823,1,487,100,,
20020812,23523,RU0009024277,B,115815000,11823,2,487,30,29848582,485.84
20020812,23524,RU0009024277,S,115815000,11811,2,485.84,30,29848582,485.84
20020812,23525,RU0009024277,B,115815000,11823,2,487,70,29848583,485.85
20020812,23526,RU0009024277,S,115815000,11773,2,485.85,70,29848583,485.85
20020812,23645,RU0009024277,S,115831000,11887,1,495,5000,,
20020812,23660,RU0009024277,B,115832000,11893,1,484.02,30,,
20020812,23664,RU0009024277,B,115833000,11897,1,484.05,200,,
20020812,23670,RU0009024277,B,115833000,11897,0,484.05,200,,
20020812,23711,RU0009024277,B,115838000,11645,0,484,500,,
20020812,23713,RU0009024277,S,115838000,11922,1,491,110,,
20020812,23723,RU0009024277,B,115840000,11926,1,485,3000,,
20020812,23759,RU0009024277,S,115845000,11942,1,485.5,19,,
20020812,23760,RU0009024277,S,115846000,11790,0,485.87,20,,
20020812,23763,RU0009024277,B,115846000,11944,1,486,50,,
20020812,23767,RU0009024277,B,115846000,11944,2,486,19,29848630,485.5
20020812,23768,RU0009024277,S,115846000,11942,2,485.5,19,29848630,485.5
20020812,23769,RU0009024277,B,115846000,11944,2,486,31,29848631,485.85
20020812,23770,RU0009024277,S,115846000,11773,2,485.85,31,29848631,485.85
20020812,23814,RU0009024277,B,115852000,11926,0,485,3000,,
20020812,23842,RU0009024277,S,115855000,11975,1,486.99,250,,
20020812,23909,RU0009024277,S,115902000,12004,1,485.84,20,,
20020812,23929,RU0009024277,S,115905000,12013,1,486.98,240,,
20020812,23985,RU0009024277,S,115912000,12037,1,485.83,99,,
20020812,23999,RU0009024277,S,115915000,12046,1,486,15,,
20020812,24001,RU0009024277,B,115916000,11707,0,484.01,70,,
20020812,24008,RU0009024277,S,115917000,11922,0,491,110,,
20020812,24026,RU0009024277,B,115920000,12061,1,484.02,70,,
20020812,24056,RU0009024277,S,115923000,12075,1,491,105,,
20020812,24091,RU0009024277,B,115928000,12095,1,485.85,1000,,
20020812,24094,RU0009024277,B,115928000,12095,2,485.85,99,29848696,485.83
20020812,24095,RU0009024277,S,115928000,12037,2,485.83,99,29848696,485.83
20020812,24096,RU0009024277,B,115928000,12095,2,485.85,20,29848697,485.84
20020812,24097,RU0009024277,S,115928000,12004,2,485.84,20,29848697,485.84
20020812,24098,RU0009024277,B,115928000,12095,2,485.85,881,29848698,485.85
20020812,24099,RU0009024277,S,115928000,11773,2,485.85,881,29848698,485.85
20020812,24129,RU0009024277,B,115934000,12114,1,484.03,100,,
20020812,24160,RU0009024277,B,115938000,12130,1,484.04,100,,
20020812,24225,RU0009024277,S,115953000,12161,1,486.94,50,,
20020812,24267,RU0009024277,S,120001000,12187,1,487.94,50,,
20020812,24292,RU0009024277,S,120007000,12197,1,485.84,40,,
20020812,24393,RU0009024277,B,120017000,12229,1,485.84,30,,
20020812,24396,RU0009024277,B,120017000,12229,2,485.84,30,29848762,485.84
20020812,24397,RU0009024277,S,120017000,12197,2,485.84,30,29848762,485.84
20020812,24435,RU0009024277,S,120020000,12249,1,485.5,300,,
20020812,24471,RU0009024277,S,120024000,12266,1,485.84,40,,
20020812,24476,RU0009024277,B,120026000,12271,1,483.01,500,,
20020812,24478,RU0009024277,S,120027000,3795,0,488.95,1000,,
20020812,24480,RU0009024277,S,120027000,12273,1,486.65,5,,
20020812,24517,RU0009024277,B,120029000,11893,0,484.02,30,,
20020812,24518,RU0009024277,B,120029000,12061,0,484.02,70,,
20020812,24538,RU0009024277,S,120031000,12291,1,495,1000,,
20020812,24550,RU0009024277,B,120032000,12292,1,484.05,30,,
20020812,24581,RU0009024277,S,120036000,12307,1,489.8,100,,
20020812,24592,RU0009024277,B,120037000,1629,0,474.01,1000,,
20020812,24595,RU0009024277,S,120037000,12314,1,500,50,,
20020812,24603,RU0009024277,S,120038000,12316,1,485.5,300,,
20020812,24622,RU0009024277,S,120040000,12323,1,497,1940,,
20020812,24630,RU0009024277,B,120041000,12325,1,485.5,300,,
20020812,24633,RU0009024277,B,120041000,12325,2,485.5,300,29848814,485.5
20020812,24634,RU0009024277,S,120041000,12249,2,485.5,300,29848814,485.5
20020812,24658,RU0009024277,B,120043000,12334,1,461.01,1000,,
20020812,24667,RU0009024277,S,120044000,12340,1,485.5,250,,
20020812,24676,RU0009024277,B,120045000,12344,1,485.5,300,,
20020812,24683,RU0009024277,B,120045000,12344,2,485.5,300,29848826,485.5
20020812,24684,RU0009024277,S,120045000,12316,2,485.5,300,29848826,485.5
20020812,24714,RU0009024277,S,120048000,12356,1,492.8,100,,
20020812,24716,RU0009024277,B,120048000,12358,1,484.99,4000,,
20020812,24763,RU0009024277,S,120053000,12383,1,485.5,15,,
20020812,24770,RU0009024277,B,120055000,12387,1,485.5,250,,
20020812,24778,RU0009024277,B,120055000,12387,2,485.5,250,29848843,485.5
20020812,24779,RU0009024277,S,120055000,12340,2,485.5,250,29848843,485.5
20020812,24812,RU0009024277,B,120056000,2985,0,478.1,200,,
20020812,24814,RU0009024277,S,120056000,11975,0,486.99,250,,
20020812,24826,RU0009024277,S,120058000,12013,0,486.98,240,,
20020812,24827,RU0009024277,S,120058000,12402,1,485.49,10,,
20020812,24880,RU0009024277,S,120100000,11753,0,486.65,50,,
20020812,24954,RU0009024277,S,120104000,11575,0,486.65,50,,
20020812,24965,RU0009024277,S,120105000,11773,0,485.85,1398,,
20020812,25005,RU0009024277,S,120108000,12452,1,485.83,850,,
20020812,25027,RU0009024277,S,120109000,12467,1,486.5,1398,,
20020812,25078,RU0009024277,B,120113000,12483,1,484,1000,,
20020812,25112,RU0009024277,S,120116000,11756,0,486.65,300,,
20020812,25129,RU0009024277,S,120119000,12512,1,486.65,30,,
20020812,25131,RU0009024277,S,120119000,12514,1,486.65,200,,
20020812,25135,RU0009024277,B,120120000,12516,1,485,100,,
20020812,25170,RU0009024277,B,120123000,12534,1,485.83,300,,
20020812,25181,RU0009024277,B,120123000,12534,2,485.83,10,29848957,485.49
20020812,25182,RU0009024277,S,120123000,12402,2,485.49,10,29848957,485.49
20020812,25183,RU0009024277,B,120123000,12534,2,485.83,15,29848958,485.5
20020812,25184,RU0009024277,S,120123000,12383,2,485.5,15,29848958,485.5
20020812,25185,RU0009024277,B,120123000,12534,2,485.83,275,29848959,485.83
20020812,25186,RU0009024277,S,120123000,12452,2,485.83,275,29848959,485.83
20020812,25216,RU0009024277,S,120127000,12545,1,487,5000,,
20020812,25243,RU0009024277,S,120130000,12561,1,497,200,,
20020812,25245,RU0009024277,B,120130000,12563,1,485,30,,
20020812,25261,RU0009024277,S,120133000,12573,1,487.9,300,,
20020812,25294,RU0009024277,B,120137000,12590,1,0,50,,
20020812,25295,RU0009024277,B,120137000,12590,2,0,50,29848978,485.83
20020812,25296,RU0009024277,S,120137000,12452,2,485.83,50,29848978,485.83
20020812,25300,RU0009024277,S,120138000,12591,1,488.88,30,,
20020812,25327,RU0009024277,B,120143000,11577,0,482.08,150,,
20020812,25380,RU0009024277,S,120147000,12629,1,485.8,1000,,
20020812,25398,RU0009024277,S,120151000,12452,0,485.83,525,,
20020812,25406,RU0009024277,S,120154000,12643,1,485.79,525,,
20020812,25430,RU0009024277,B,120157000,12658,1,485,500,,
20020812,25440,RU0009024277,B,120200000,3042,0,470,300,,
20020812,25446,RU0009024277,B,120201000,12669,1,475,300,,
20020812,25467,RU0009024277,S,120205000,12680,1,485.75,5,,
20020812,25482,RU0009024277,S,120209000,12629,0,485.8,1000,,
20020812,25483,RU0009024277,S,120209000,12046,0,486,15,,
20020812,25493,RU0009024277,B,120211000,12694,1,482.5,5000,,
20020812,25503,RU0009024277,S,120214000,12698,1,485,1000,,
20020812,25504,RU0009024277,B,120214000,12516,2,485,100,29849006,485
20020812,25505,RU0009024277,S,120214000,12698,2,485,100,29849006,485
20020812,25506,RU0009024277,B,120214000,12563,2,485,30,29849007,485
20020812,25507,RU0009024277,S,120214000,12698,2,485,30,29849007,485
20020812,25508,RU0009024277,B,120214000,12658,2,485,500,29849008,485
20020812,25509,RU0009024277,S,120214000,12698,2,485,500,29849008,485
20020812,25513,RU0009024277,S,120215000,12701,1,487.5,300,,
20020812,25579,RU0009024277,B,120227000,12730,1,485,1000,,
20020812,25582,RU0009024277,B,120227000,12730,2,485,370,29849023,485
20020812,25583,RU0009024277,S,120227000,12698,2,485,370,29849023,485
20020812,25588,RU0009024277,S,120230000,12735,1,485.75,15,,
20020812,25637,RU0009024277,S,120234000,12467,0,486.5,1398,,
20020812,25654,RU0009024277,B,120235000,12759,1,485.01,30,,
20020812,25696,RU0009024277,S,120241000,12775,1,484.99,1398,,
20020812,25697,RU0009024277,B,120241000,12759,2,485.01,30,29849053,485.01
20020812,25698,RU0009024277,S,120241000,12775,2,484.99,30,29849053,485.01
20020812,25699,RU0009024277,B,120241000,12730,2,485,630,29849054,485
20020812,25700,RU0009024277,S,120241000,12775,2,484.99,630,29849054,485
20020812,25701,RU0009024277,B,120241000,12358,2,484.99,738,29849055,484.99
20020812,25702,RU0009024277,S,120241000,12775,2,484.99,738,29849055,484.99
20020812,25716,RU0009024277,S,120243000,12779,1,517,150,,
20020812,25741,RU0009024277,B,120244000,12292,0,484.05,30,,
20020812,25771,RU0009024277,B,120248000,12799,1,485,100,,
20020812,25772,RU0009024277,S,120248000,12800,1,493.1,200,,
20020812,25797,RU0009024277,S,120253000,12811,1,485.75,500,,
20020812,25865,RU0009024277,S,120301000,12837,1,485.78,20,,
20020812,25869,RU0009024277,S,120303000,12643,0,485.79,525,,
20020812,25875,RU0009024277,S,120304000,12842,1,499.7,200,,
20020812,25878,RU0009024277,S,120305000,12837,0,485.78,20,,
20020812,25881,RU0009024277,S,120305000,12847,1,485.73,525,,
20020812,25896,RU0009024277,B,120308000,12358,0,484.99,3262,,
20020812,25907,RU0009024277,B,120311000,12799,0,485,100,,
20020812,25930,RU0009024277,S,120315000,12873,1,485.7,100,,
20020812,25931,RU0009024277,B,120315000,12874,1,486,60,,
20020812,25932,RU0009024277,B,120315000,12874,2,486,60,29849103,485.7
20020812,25933,RU0009024277,S,120315000,12873,2,485.7,60,29849103,485.7
20020812,25960,RU0009024277,S,120321000,12887,1,485.73,30,,
20020812,25976,RU0009024277,B,120323000,10278,0,482.06,20,,
20020812,25984,RU0009024277,B,120326000,12483,0,484,1000,,
20020812,26006,RU0009024277,S,120332000,12911,1,485.87,2000,,
20020812,26009,RU0009024277,S,120333000,12266,0,485.84,40,,
20020812,26019,RU0009024277,S,120335000,12811,0,485.75,500,,
20020812,26026,RU0009024277,B,120336000,12923,1,484.05,99,,
20020812,26027,RU0009024277,B,120336000,12924,1,484.05,20,,
20020812,26075,RU0009024277,B,120347000,12947,1,485.7,10,,
20020812,26080,RU0009024277,B,120347000,12952,1,484.49,3262,,
20020812,26081,RU0009024277,B,120347000,12947,2,485.7,10,29849123,485.7
20020812,26082,RU0009024277,S,120347000,12873,2,485.7,10,29849123,485.7
20020812,26114,RU0009024277,S,120350000,12961,1,485.7,40,,
20020812,26115,RU0009024277,S,120350000,12962,1,485.7,10,,
20020812,26116,RU0009024277,B,120351000,12924,0,484.05,20,,
20020812,26133,RU0009024277,B,120353000,12968,1,484.08,150,,
20020812,26158,RU0009024277,B,120357000,12982,1,485,100,,
20020812,26191,RU0009024277,S,120406000,12995,1,500,80,,
20020812,26214,RU0009024277,B,120408000,13003,1,485.7,2000,,
20020812,26217,RU0009024277,B,120408000,13003,2,485.7,30,29849155,485.7
20020812,26218,RU0009024277,S,120408000,12873,2,485.7,30,29849155,485.7
20020812,26219,RU0009024277,B,120408000,13003,2,485.7,40,29849156,485.7
20020812,26220,RU0009024277,S,120408000,12961,2,485.7,40,29849156,485.7
20020812,26221,RU0009024277,B,120408000,13003,2,485.7,10,29849157,485.7
20020812,26222,RU0009024277,S,120408000,12962,2,485.7,10,29849157,485.7
20020812,26256,RU0009024277,S,120416000,13024,1,486.99,200,,
20020812,26264,RU0009024277,B,120420000,13031,1,485.87,300,,
20020812,26265,RU0009024277,B,120420000,13031,2,485.87,300,29849163,485.73
20020812,26266,RU0009024277,S,120420000,12847,2,485.73,300,29849163,485.73
20020812,26268,RU0009024277,B,120421000,10001,0,481,20,,
20020812,26281,RU0009024277,B,120424000,13043,1,485,20,,
20020812,26282,RU0009024277,S,120425000,12514,0,486.65,200,,
20020812,26283,RU0009024277,S,120425000,12911,0,485.87,2000,,
20020812,26296,RU0009024277,S,120426000,12847,0,485.73,225,,
20020812,26301,RU0009024277,S,120427000,11721,0,486,250,,
20020812,26304,RU0009024277,S,120428000,13053,1,485.7,225,,
20020812,26307,RU0009024277,S,120428000,13056,1,485.7,10,,
20020812,26308,RU0009024277,B,120428000,13003,2,485.7,225,29849165,485.7
20020812,26309,RU0009024277,S,120428000,13053,2,485.7,225,29849165,485.7
20020812,26310,RU0009024277,B,120428000,13003,2,485.7,10,29849166,485.7
20020812,26311,RU0009024277,S,120428000,13056,2,485.7,10,29849166,485.7
20020812,26319,RU0009024277,S,120430000,13061,1,486.7,2000,,
20020812,26339,RU0009024277,S,120431000,13065,1,486.94,200,,
20020812,26346,RU0009024277,B,120432000,13069,1,485.73,250,,
20020812,26350,RU0009024277,B,120432000,13069,2,485.73,30,29849175,485.73
20020812,26351,RU0009024277,S,120432000,12887,2,485.73,30,29849175,485.73
20020812,26354,RU0009024277,S,120433000,13074,1,485.7,250,,
20020812,26355,RU0009024277,B,120433000,13069,2,485.73,220,29849176,485.73
20020812,26356,RU0009024277,S,120433000,13074,2,485.7,220,29849176,485.73
20020812,26357,RU0009024277,B,120433000,13003,2,485.7,30,29849177,485.7
20020812,26358,RU0009024277,S,120433000,13074,2,485.7,30,29849177,485.7
20020812,26397,RU0009024277,B,120438000,13086,1,485.75,250,,
20020812,26398,RU0009024277,B,120438000,13086,2,485.75,5,29849189,485.75
20020812,26399,RU0009024277,S,120438000,12680,2,485.75,5,29849189,485.75
20020812,26400,RU0009024277,B,120438000,13086,2,485.75,15,29849190,485.75
20020812,26401,RU0009024277,S,120438000,12735,2,485.75,15,29849190,485.75
20020812,26414,RU0009024277,B,120441000,13094,1,485.75,10,,
20020812,26430,RU0009024277,B,120444000,13102,1,484.5,10,,
20020812,26433,RU0009024277,B,120445000,2408,0,472,61,,
20020812,26447,RU0009024277,B,120447000,13109,1,485,100,,
20020812,26451,RU0009024277,S,120448000,13111,1,486.98,212,,
20020812,26457,RU0009024277,B,120451000,13094,0,485.75,10,,
20020812,26471,RU0009024277,S,120453000,13127,1,485.7,250,,
20020812,26474,RU0009024277,B,120453000,13086,2,485.75,230,29849200,485.75
20020812,26475,RU0009024277,S,120453000,13127,2,485.7,230,29849200,485.75
20020812,26476,RU0009024277,B,120453000,13003,2,485.7,20,29849201,485.7
20020812,26477,RU0009024277,S,120453000,13127,2,485.7,20,29849201,485.7
20020812,26479,RU0009024277,S,120454000,13129,1,485.7,1000,,
20020812,26481,RU0009024277,B,120454000,13003,2,485.7,1000,29849202,485.7
20020812,26482,RU0009024277,S,120454000,13129,2,485.7,1000,29849202,485.7
20020812,26485,RU0009024277,S,120456000,13132,1,486.65,100,,
20020812,26494,RU0009024277,S,120457000,12512,0,486.65,30,,
20020812,26514,RU0009024277,S,120500000,13142,1,485.7,569,,
20020812,26515,RU0009024277,B,120500000,13003,2,485.7,569,29849208,485.7
20020812,26516,RU0009024277,S,120500000,13142,2,485.7,569,29849208,485.7
20020812,26525,RU0009024277,S,120502000,13149,1,486.69,270,,
20020812,26533,RU0009024277,S,120503000,13153,1,487.33,200,,
